round_epochs,loss,acc,val_loss,val_acc,activation1,activation2,activation3,activation4,dropout,optimizer
30,0.48026520013809204,0.7900000214576721,0.8001183271408081,0.5,relu,tanh,relu,relu,0.1,sgd
30,0.037035513669252396,0.9850000143051147,1.6564635038375854,0.6875,relu,tanh,relu,relu,0.3,adam
30,0.47864195704460144,0.7900000214576721,0.9082111120223999,0.5,relu,tanh,relu,relu,0.3,sgd
30,0.08517792820930481,0.9700000286102295,2.062849760055542,0.625,relu,tanh,relu,relu,0.5,adam
30,0.4809573292732239,0.7900000214576721,0.7397201061248779,0.5,relu,tanh,relu,relu,0.5,sgd
30,0.0023300396278500557,1.0,1.4781906604766846,0.6875,relu,tanh,relu,tanh,0.1,adam
30,0.44337010383605957,0.7900000214576721,0.907307505607605,0.5,relu,tanh,relu,tanh,0.1,sgd
30,0.0018295751651749015,1.0,1.591285228729248,0.6875,relu,tanh,relu,tanh,0.3,adam
30,0.4783109426498413,0.7900000214576721,1.1753097772598267,0.5,relu,tanh,relu,tanh,0.3,sgd
30,0.002578471787273884,1.0,1.669327974319458,0.6875,relu,tanh,relu,tanh,0.5,adam
30,0.4397140145301819,0.7950000166893005,1.0148884057998657,0.5,relu,tanh,relu,tanh,0.5,sgd
30,0.0032961664255708456,1.0,1.6926929950714111,0.75,relu,tanh,tanh,relu,0.1,adam
30,0.48234423995018005,0.7900000214576721,0.9082928895950317,0.5,relu,tanh,tanh,relu,0.1,sgd
30,0.06055564805865288,0.9800000190734863,0.6753724217414856,0.8125,relu,tanh,tanh,relu,0.3,adam
30,0.45313504338264465,0.7950000166893005,0.8160294890403748,0.5,relu,tanh,tanh,relu,0.3,sgd
30,0.03697944059967995,1.0,0.5498585104942322,0.875,relu,tanh,tanh,relu,0.5,adam
30,0.4837849736213684,0.7900000214576721,0.7609671354293823,0.5,relu,tanh,tanh,relu,0.5,sgd
30,0.002213544212281704,1.0,1.669101357460022,0.6875,relu,tanh,tanh,tanh,0.1,adam
30,0.44562962651252747,0.7900000214576721,0.6821717023849487,0.625,relu,tanh,tanh,tanh,0.1,sgd
30,0.003222185652703047,1.0,1.3376151323318481,0.75,relu,tanh,tanh,tanh,0.3,adam
30,0.434092253446579,0.7900000214576721,0.7725992202758789,0.5,relu,tanh,tanh,tanh,0.3,sgd
30,0.004384232684969902,1.0,1.8234142065048218,0.6875,relu,tanh,tanh,tanh,0.5,adam
30,0.396465539932251,0.8199999928474426,0.9365608096122742,0.5,relu,tanh,tanh,tanh,0.5,sgd
30,0.015213562175631523,1.0,1.3871294260025024,0.6875,tanh,relu,relu,relu,0.1,adam
30,0.4739716351032257,0.7900000214576721,0.9469420909881592,0.5,tanh,relu,relu,relu,0.1,sgd
30,0.06487420946359634,0.9599999785423279,1.2934969663619995,0.6875,tanh,relu,relu,relu,0.3,adam
30,0.4798828065395355,0.7900000214576721,0.7550046443939209,0.5,tanh,relu,relu,relu,0.3,sgd
30,0.07093372195959091,0.9800000190734863,1.2196074724197388,0.6875,tanh,relu,relu,relu,0.5,adam
30,0.5037329792976379,0.7850000262260437,0.856760561466217,0.5,tanh,relu,relu,relu,0.5,sgd
30,0.005382481962442398,1.0,1.4785192012786865,0.625,tanh,relu,relu,tanh,0.1,adam
30,0.4575243294239044,0.7900000214576721,1.166983723640442,0.5,tanh,relu,relu,tanh,0.1,sgd
30,0.008586263284087181,1.0,0.8355696797370911,0.75,tanh,relu,relu,tanh,0.3,adam
30,0.4190656244754791,0.7900000214576721,0.7877132296562195,0.5,tanh,relu,relu,tanh,0.3,sgd
30,0.01610391214489937,1.0,1.2443184852600098,0.6875,tanh,relu,relu,tanh,0.5,adam
30,0.4474378824234009,0.7950000166893005,0.9077512621879578,0.5,tanh,relu,relu,tanh,0.5,sgd
30,0.006969607435166836,1.0,1.4382356405258179,0.75,tanh,relu,tanh,relu,0.1,adam
30,0.46775904297828674,0.7900000214576721,0.8294602632522583,0.5,tanh,relu,tanh,relu,0.1,sgd
30,0.019655195996165276,0.9950000047683716,1.1645785570144653,0.75,tanh,relu,tanh,relu,0.3,adam
30,0.4015122950077057,0.8349999785423279,0.7482644319534302,0.625,tanh,relu,tanh,relu,0.3,sgd
30,0.07624952495098114,0.9700000286102295,2.45194935798645,0.5625,tanh,relu,tanh,relu,0.5,adam
30,0.4871310889720917,0.7950000166893005,0.9623306393623352,0.5,tanh,relu,tanh,relu,0.5,sgd
30,0.0039538065902888775,1.0,1.321999430656433,0.75,tanh,relu,tanh,tanh,0.1,adam
30,0.41100484132766724,0.7950000166893005,0.6076985597610474,0.75,tanh,relu,tanh,tanh,0.1,sgd
30,0.009577294811606407,1.0,1.3197983503341675,0.75,tanh,relu,tanh,tanh,0.3,adam
30,0.4392661154270172,0.7900000214576721,0.6661772727966309,0.625,tanh,relu,tanh,tanh,0.3,sgd
30,0.006402102764695883,1.0,1.2420251369476318,0.75,tanh,relu,tanh,tanh,0.5,adam
30,0.41303756833076477,0.8149999976158142,0.7702913880348206,0.625,tanh,relu,tanh,tanh,0.5,sgd
30,0.014079793356359005,1.0,1.737391710281372,0.6875,tanh,tanh,relu,relu,0.1,adam
30,0.4594373404979706,0.7900000214576721,0.8838220834732056,0.5,tanh,tanh,relu,relu,0.1,sgd
30,0.021098993718624115,1.0,1.3120406866073608,0.75,tanh,tanh,relu,relu,0.3,adam
30,0.46717286109924316,0.7900000214576721,0.7494382262229919,0.5,tanh,tanh,relu,relu,0.3,sgd
30,0.11107175052165985,0.9599999785423279,0.9185246229171753,0.75,tanh,tanh,relu,relu,0.5,adam
30,0.5047748684883118,0.7900000214576721,0.7469360828399658,0.5,tanh,tanh,relu,relu,0.5,sgd
30,0.0215571541339159,0.9950000047683716,1.8473231792449951,0.625,tanh,tanh,relu,tanh,0.1,adam
30,0.4206334352493286,0.7900000214576721,0.9408538341522217,0.5,tanh,tanh,relu,tanh,0.1,sgd
30,0.006053728982806206,1.0,1.9327425956726074,0.6875,tanh,tanh,relu,tanh,0.3,adam
30,0.4064960777759552,0.7950000166893005,0.6298052072525024,0.625,tanh,tanh,relu,tanh,0.3,sgd
30,0.0434403270483017,0.9850000143051147,0.4747868478298187,0.875,tanh,tanh,relu,tanh,0.5,adam
30,0.45765140652656555,0.8050000071525574,0.6422644853591919,0.625,tanh,tanh,relu,tanh,0.5,sgd
30,0.007202452514320612,1.0,1.4475795030593872,0.6875,tanh,tanh,tanh,relu,0.1,adam
30,0.4115560054779053,0.8100000023841858,0.9006971120834351,0.5625,tanh,tanh,tanh,relu,0.1,sgd
30,0.00951402634382248,1.0,2.2152891159057617,0.6875,tanh,tanh,tanh,relu,0.3,adam
30,0.4089033901691437,0.8149999976158142,0.9648571610450745,0.5,tanh,tanh,tanh,relu,0.3,sgd
30,0.03493420407176018,0.9850000143051147,1.0516221523284912,0.8125,tanh,tanh,tanh,relu,0.5,adam
30,0.4181719720363617,0.8149999976158142,0.9550206661224365,0.5,tanh,tanh,tanh,relu,0.5,sgd
30,0.013235235586762428,1.0,1.4108686447143555,0.75,tanh,tanh,tanh,tanh,0.1,adam
30,0.3758038282394409,0.8149999976158142,0.9230955839157104,0.5625,tanh,tanh,tanh,tanh,0.1,sgd
30,0.003050924511626363,1.0,1.2999341487884521,0.75,tanh,tanh,tanh,tanh,0.3,adam
30,0.378836989402771,0.8399999737739563,0.7769824266433716,0.625,tanh,tanh,tanh,tanh,0.3,sgd
30,0.009124177508056164,1.0,1.303208827972412,0.75,tanh,tanh,tanh,tanh,0.5,adam
30,0.3740886449813843,0.8149999976158142,0.9116146564483643,0.625,tanh,tanh,tanh,tanh,0.5,sgd
